name,developer,publisher,popular_tags,game_details,genre,ID,genre_publisher_developer,genre_popular_tags_developer,genre_popular_tags_game_details,genre_publisher_developer_game_details
Sword of the Stars: Complete Collection,KerberosProductionsInc.,"ParadoxInteractive,ParadoxInteractive","Strategy,4X,Space,Sci-fi,Turn-Based,Singleplayer,Multiplayer,Turn-BasedStrategy","Single-player,Multi-player,OnlineMulti-Player",Strategy,swordofthestarscompletecollection,"StrategyParadoxInteractive,ParadoxInteractiveKerberosProductionsInc.","StrategyStrategy,4X,Space,Sci-fi,Turn-Based,Singleplayer,Multiplayer,Turn-BasedStrategyKerberosProductionsInc.","StrategyStrategy,4X,Space,Sci-fi,Turn-Based,Singleplayer,Multiplayer,Turn-BasedStrategySingle-player,Multi-player,OnlineMulti-Player","StrategyParadoxInteractive,ParadoxInteractiveKerberosProductionsInc.Single-player,Multi-player,OnlineMulti-Player"
Sanctum,CoffeeStainStudios,"CoffeeStainPublishing,CoffeeStainPublishing","TowerDefense,Strategy,FPS,Co-op,Action,Indie,Sci-fi,Multiplayer,First-Person,OnlineCo-Op,Shooter,FemaleProtagonist,Singleplayer,Casual,GreatSoundtrack,Futuristic,Adventure,Tactical,Survival,OpenWorld","Single-player,Multi-player,Co-op,Cross-PlatformMultiplayer,SteamAchievements,PartialControllerSupport,SteamCloud,SteamLeaderboards","Action,Casual,Indie,Strategy",sanctum,"Action,Casual,Indie,StrategyCoffeeStainPublishing,CoffeeStainPublishingCoffeeStainStudios","Action,Casual,Indie,StrategyTowerDefense,Strategy,FPS,Co-op,Action,Indie,Sci-fi,Multiplayer,First-Person,OnlineCo-Op,Shooter,FemaleProtagonist,Singleplayer,Casual,GreatSoundtrack,Futuristic,Adventure,Tactical,Survival,OpenWorldCoffeeStainStudios","Action,Casual,Indie,StrategyTowerDefense,Strategy,FPS,Co-op,Action,Indie,Sci-fi,Multiplayer,First-Person,OnlineCo-Op,Shooter,FemaleProtagonist,Singleplayer,Casual,GreatSoundtrack,Futuristic,Adventure,Tactical,Survival,OpenWorldSingle-player,Multi-player,Co-op,Cross-PlatformMultiplayer,SteamAchievements,PartialControllerSupport,SteamCloud,SteamLeaderboards","Action,Casual,Indie,StrategyCoffeeStainPublishing,CoffeeStainPublishingCoffeeStainStudiosSingle-player,Multi-player,Co-op,Cross-PlatformMultiplayer,SteamAchievements,PartialControllerSupport,SteamCloud,SteamLeaderboards"
Knights of Honor,BlackSeaStudiosLtd,"ParadoxInteractive,ParadoxInteractive","Strategy,Medieval,GrandStrategy,RTS,Historical,War,Classic,Singleplayer,GreatSoundtrack,Masterpiece,Multiplayer","Single-player,Multi-player",Strategy,knightsofhonor,"StrategyParadoxInteractive,ParadoxInteractiveBlackSeaStudiosLtd","StrategyStrategy,Medieval,GrandStrategy,RTS,Historical,War,Classic,Singleplayer,GreatSoundtrack,Masterpiece,MultiplayerBlackSeaStudiosLtd","StrategyStrategy,Medieval,GrandStrategy,RTS,Historical,War,Classic,Singleplayer,GreatSoundtrack,Masterpiece,MultiplayerSingle-player,Multi-player","StrategyParadoxInteractive,ParadoxInteractiveBlackSeaStudiosLtdSingle-player,Multi-player"
Sokobond,"AlanHazelden,LeeShangLun","Draknek,Draknek","Indie,Puzzle,Sokoban,Education,Science,Casual,Singleplayer,Difficult,Minimalist,Abstract,Strategy,Controller,Cute,GreatSoundtrack,FamilyFriendly,Stylized,Relaxing,Colorful","Single-player,SteamAchievements,Fullcontrollersupport,SteamCloud",Indie,sokobond,"IndieDraknek,DraknekAlanHazelden,LeeShangLun","IndieIndie,Puzzle,Sokoban,Education,Science,Casual,Singleplayer,Difficult,Minimalist,Abstract,Strategy,Controller,Cute,GreatSoundtrack,FamilyFriendly,Stylized,Relaxing,ColorfulAlanHazelden,LeeShangLun","IndieIndie,Puzzle,Sokoban,Education,Science,Casual,Singleplayer,Difficult,Minimalist,Abstract,Strategy,Controller,Cute,GreatSoundtrack,FamilyFriendly,Stylized,Relaxing,ColorfulSingle-player,SteamAchievements,Fullcontrollersupport,SteamCloud","IndieDraknek,DraknekAlanHazelden,LeeShangLunSingle-player,SteamAchievements,Fullcontrollersupport,SteamCloud"
Lara Croft and the Guardian of Light,CrystalDynamics,"SquareEnix,SquareEnix","Action,Adventure,Co-op,LaraCroft,LocalCo-Op,Puzzle,FemaleProtagonist,Platformer,OnlineCo-Op,Puzzle-Platformer,Singleplayer,Multiplayer,ThirdPerson,TwinStickShooter,Isometric,LocalMultiplayer,Exploration,Arcade,Controller,Difficult","Single-player,Multi-player,Shared/SplitScreen,SteamAchievements,PartialControllerSupport,SteamCloud,Stats,SteamLeaderboards","Action,Adventure",laracroftandtheguardianoflight,"Action,AdventureSquareEnix,SquareEnixCrystalDynamics","Action,AdventureAction,Adventure,Co-op,LaraCroft,LocalCo-Op,Puzzle,FemaleProtagonist,Platformer,OnlineCo-Op,Puzzle-Platformer,Singleplayer,Multiplayer,ThirdPerson,TwinStickShooter,Isometric,LocalMultiplayer,Exploration,Arcade,Controller,DifficultCrystalDynamics","Action,AdventureAction,Adventure,Co-op,LaraCroft,LocalCo-Op,Puzzle,FemaleProtagonist,Platformer,OnlineCo-Op,Puzzle-Platformer,Singleplayer,Multiplayer,ThirdPerson,TwinStickShooter,Isometric,LocalMultiplayer,Exploration,Arcade,Controller,DifficultSingle-player,Multi-player,Shared/SplitScreen,SteamAchievements,PartialControllerSupport,SteamCloud,Stats,SteamLeaderboards","Action,AdventureSquareEnix,SquareEnixCrystalDynamicsSingle-player,Multi-player,Shared/SplitScreen,SteamAchievements,PartialControllerSupport,SteamCloud,Stats,SteamLeaderboards"
Guilty Gear X2 #Reload,ArcSystemWorks,"ArcSystemWorks,ArcSystemWorks","Fighting,2DFighter,GreatSoundtrack,Anime,Action,Arcade,Masterpiece,Multiplayer","Single-player,SteamTradingCards,PartialControllerSupport,SteamCloud",Action,guiltygearx2reload,"ActionArcSystemWorks,ArcSystemWorksArcSystemWorks","ActionFighting,2DFighter,GreatSoundtrack,Anime,Action,Arcade,Masterpiece,MultiplayerArcSystemWorks","ActionFighting,2DFighter,GreatSoundtrack,Anime,Action,Arcade,Masterpiece,MultiplayerSingle-player,SteamTradingCards,PartialControllerSupport,SteamCloud","ActionArcSystemWorks,ArcSystemWorksArcSystemWorksSingle-player,SteamTradingCards,PartialControllerSupport,SteamCloud"
PixelJunk™ Monsters Ultimate,"DoubleEleven,Q-GamesLtd.","DoubleEleven,DoubleEleven","TowerDefense,Strategy,LocalCo-Op,OnlineCo-Op,Co-op,2D,Indie,Singleplayer,Multiplayer","Single-player,Multi-player,Co-op,Shared/SplitScreen,Cross-PlatformMultiplayer,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,SteamLeaderboards",Strategy,pixeljunkmonstersultimate,"StrategyDoubleEleven,DoubleElevenDoubleEleven,Q-GamesLtd.","StrategyTowerDefense,Strategy,LocalCo-Op,OnlineCo-Op,Co-op,2D,Indie,Singleplayer,MultiplayerDoubleEleven,Q-GamesLtd.","StrategyTowerDefense,Strategy,LocalCo-Op,OnlineCo-Op,Co-op,2D,Indie,Singleplayer,MultiplayerSingle-player,Multi-player,Co-op,Shared/SplitScreen,Cross-PlatformMultiplayer,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,SteamLeaderboards","StrategyDoubleEleven,DoubleElevenDoubleEleven,Q-GamesLtd.Single-player,Multi-player,Co-op,Shared/SplitScreen,Cross-PlatformMultiplayer,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,SteamLeaderboards"
Anomaly: Warzone Earth,11bitstudios,"11bitstudios,11bitstudios","Strategy,Indie,TowerDefense,Action,Sci-fi,Singleplayer,Touch-Friendly,RTS,Top-Down,Aliens,Difficult","Single-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,SteamLeaderboards","Action,Indie,Strategy",anomalywarzoneearth,"Action,Indie,Strategy11bitstudios,11bitstudios11bitstudios","Action,Indie,StrategyStrategy,Indie,TowerDefense,Action,Sci-fi,Singleplayer,Touch-Friendly,RTS,Top-Down,Aliens,Difficult11bitstudios","Action,Indie,StrategyStrategy,Indie,TowerDefense,Action,Sci-fi,Singleplayer,Touch-Friendly,RTS,Top-Down,Aliens,DifficultSingle-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,SteamLeaderboards","Action,Indie,Strategy11bitstudios,11bitstudios11bitstudiosSingle-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,SteamLeaderboards"
Risen,PiranhaBytes,"DeepSilver,DeepSilver","RPG,OpenWorld,Gothic,Fantasy,Adventure,Atmospheric,Singleplayer,ThirdPerson,Exploration,Action,Magic,DarkFantasy,Masterpiece,StoryRich,GreatSoundtrack,ActionRPG,Medieval,Difficult,Sandbox,CharacterCustomization","Single-player,SteamTradingCards",RPG,risen,"RPGDeepSilver,DeepSilverPiranhaBytes","RPGRPG,OpenWorld,Gothic,Fantasy,Adventure,Atmospheric,Singleplayer,ThirdPerson,Exploration,Action,Magic,DarkFantasy,Masterpiece,StoryRich,GreatSoundtrack,ActionRPG,Medieval,Difficult,Sandbox,CharacterCustomizationPiranhaBytes","RPGRPG,OpenWorld,Gothic,Fantasy,Adventure,Atmospheric,Singleplayer,ThirdPerson,Exploration,Action,Magic,DarkFantasy,Masterpiece,StoryRich,GreatSoundtrack,ActionRPG,Medieval,Difficult,Sandbox,CharacterCustomizationSingle-player,SteamTradingCards","RPGDeepSilver,DeepSilverPiranhaBytesSingle-player,SteamTradingCards"
Tom Clancy's Ghost Recon® Island Thunder™,RedStormEntertainment,"Ubisoft,Ubisoft","Action,Tactical,FPS,Shooter",,Action,tomclancysghostreconislandthunder,"ActionUbisoft,UbisoftRedStormEntertainment","ActionAction,Tactical,FPS,ShooterRedStormEntertainment","ActionAction,Tactical,FPS,Shooter","ActionUbisoft,UbisoftRedStormEntertainment"
Blockland,"EricHartman,BenGarney,AnthonyRotondo","Step1GamesLLC,Step1GamesLLC","Sandbox,Building,Multiplayer,LEGO,OpenWorld,Action,Indie,Moddable,First-Person,Funny,Adventure,FPS,Co-op,Singleplayer,ThirdPerson,Shooter,Racing,Zombies,RPG,Horror","Single-player,Multi-player,SteamAchievements,SteamTradingCards","Action,Indie,Simulation",blockland,"Action,Indie,SimulationStep1GamesLLC,Step1GamesLLCEricHartman,BenGarney,AnthonyRotondo","Action,Indie,SimulationSandbox,Building,Multiplayer,LEGO,OpenWorld,Action,Indie,Moddable,First-Person,Funny,Adventure,FPS,Co-op,Singleplayer,ThirdPerson,Shooter,Racing,Zombies,RPG,HorrorEricHartman,BenGarney,AnthonyRotondo","Action,Indie,SimulationSandbox,Building,Multiplayer,LEGO,OpenWorld,Action,Indie,Moddable,First-Person,Funny,Adventure,FPS,Co-op,Singleplayer,ThirdPerson,Shooter,Racing,Zombies,RPG,HorrorSingle-player,Multi-player,SteamAchievements,SteamTradingCards","Action,Indie,SimulationStep1GamesLLC,Step1GamesLLCEricHartman,BenGarney,AnthonyRotondoSingle-player,Multi-player,SteamAchievements,SteamTradingCards"
Star Ruler,BlindMindStudios,"BlindMindStudios,BlindMindStudios","Strategy,Space,Indie,4X,RTS,Sci-fi,GrandStrategy,GreatSoundtrack,Singleplayer","Single-player,Multi-player","Indie,Strategy",starruler,"Indie,StrategyBlindMindStudios,BlindMindStudiosBlindMindStudios","Indie,StrategyStrategy,Space,Indie,4X,RTS,Sci-fi,GrandStrategy,GreatSoundtrack,SingleplayerBlindMindStudios","Indie,StrategyStrategy,Space,Indie,4X,RTS,Sci-fi,GrandStrategy,GreatSoundtrack,SingleplayerSingle-player,Multi-player","Indie,StrategyBlindMindStudios,BlindMindStudiosBlindMindStudiosSingle-player,Multi-player"
Assassin's Creed Freedom Cry,UbisoftMontreal,"Ubisoft,Ubisoft","Action,Adventure,Assassin,OpenWorld,Pirates,Stealth,Singleplayer,Parkour,ThirdPerson,Historical,StoryRich,Atmospheric,RPG,Naval,Sailing,Sci-fi,Masterpiece,GreatSoundtrack,Swordplay,Gore",Single-player,"Action,Adventure",assassinscreedfreedomcry,"Action,AdventureUbisoft,UbisoftUbisoftMontreal","Action,AdventureAction,Adventure,Assassin,OpenWorld,Pirates,Stealth,Singleplayer,Parkour,ThirdPerson,Historical,StoryRich,Atmospheric,RPG,Naval,Sailing,Sci-fi,Masterpiece,GreatSoundtrack,Swordplay,GoreUbisoftMontreal","Action,AdventureAction,Adventure,Assassin,OpenWorld,Pirates,Stealth,Singleplayer,Parkour,ThirdPerson,Historical,StoryRich,Atmospheric,RPG,Naval,Sailing,Sci-fi,Masterpiece,GreatSoundtrack,Swordplay,GoreSingle-player","Action,AdventureUbisoft,UbisoftUbisoftMontrealSingle-player"
Yesterday,PenduloStudios,"FocusHomeInteractive,FocusHomeInteractive","Adventure,Point&Click,Mystery,Puzzle,Singleplayer,StoryRich",Single-player,Adventure,yesterday,"AdventureFocusHomeInteractive,FocusHomeInteractivePenduloStudios","AdventureAdventure,Point&Click,Mystery,Puzzle,Singleplayer,StoryRichPenduloStudios","AdventureAdventure,Point&Click,Mystery,Puzzle,Singleplayer,StoryRichSingle-player","AdventureFocusHomeInteractive,FocusHomeInteractivePenduloStudiosSingle-player"
18 Wheels of Steel: American Long Haul,SCSSoftware,"ValuSoft,PlayHardGames,ValuSoft,PlayHardGames","Simulation,Racing,Driving,OpenWorld,Singleplayer",Single-player,Racing,18wheelsofsteelamericanlonghaul,"RacingValuSoft,PlayHardGames,ValuSoft,PlayHardGamesSCSSoftware","RacingSimulation,Racing,Driving,OpenWorld,SingleplayerSCSSoftware","RacingSimulation,Racing,Driving,OpenWorld,SingleplayerSingle-player","RacingValuSoft,PlayHardGames,ValuSoft,PlayHardGamesSCSSoftwareSingle-player"
Grand Ages: Medieval,GamingMindsStudios,"KalypsoMediaDigital,KalypsoMediaDigital","Strategy,Simulation,Medieval,Trading,GrandStrategy,RTS,Economy,Management,CityBuilder,Multiplayer,Sandbox,Historical,War,GreatSoundtrack,ResourceManagement,Singleplayer,Politics,Agriculture,Anime,Political","Single-player,Multi-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,Stats","Simulation,Strategy",grandagesmedieval,"Simulation,StrategyKalypsoMediaDigital,KalypsoMediaDigitalGamingMindsStudios","Simulation,StrategyStrategy,Simulation,Medieval,Trading,GrandStrategy,RTS,Economy,Management,CityBuilder,Multiplayer,Sandbox,Historical,War,GreatSoundtrack,ResourceManagement,Singleplayer,Politics,Agriculture,Anime,PoliticalGamingMindsStudios","Simulation,StrategyStrategy,Simulation,Medieval,Trading,GrandStrategy,RTS,Economy,Management,CityBuilder,Multiplayer,Sandbox,Historical,War,GreatSoundtrack,ResourceManagement,Singleplayer,Politics,Agriculture,Anime,PoliticalSingle-player,Multi-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,Stats","Simulation,StrategyKalypsoMediaDigital,KalypsoMediaDigitalGamingMindsStudiosSingle-player,Multi-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,Stats"
Need for Speed Undercover,EABlackBox,"ElectronicArts,ElectronicArts","Racing,OpenWorld,Multiplayer,Action,Driving,Arcade,Singleplayer,StoryRich,Simulation,GreatSoundtrack,Masterpiece","Single-player,Multi-player,PartialControllerSupport","Action,Racing",needforspeedundercover,"Action,RacingElectronicArts,ElectronicArtsEABlackBox","Action,RacingRacing,OpenWorld,Multiplayer,Action,Driving,Arcade,Singleplayer,StoryRich,Simulation,GreatSoundtrack,MasterpieceEABlackBox","Action,RacingRacing,OpenWorld,Multiplayer,Action,Driving,Arcade,Singleplayer,StoryRich,Simulation,GreatSoundtrack,MasterpieceSingle-player,Multi-player,PartialControllerSupport","Action,RacingElectronicArts,ElectronicArtsEABlackBoxSingle-player,Multi-player,PartialControllerSupport"
Deus Ex: Invisible War,IonStorm,"SquareEnix,SquareEnix","Cyberpunk,Action,FPS,RPG,Sci-fi,Stealth,Singleplayer,ImmersiveSim,Transhumanism,First-Person,FemaleProtagonist,Shooter,Dystopian,StoryRich,Atmospheric,Classic,Illuminati,ActionRPG,Conspiracy,Adventure",Single-player,Action,deusexinvisiblewar,"ActionSquareEnix,SquareEnixIonStorm","ActionCyberpunk,Action,FPS,RPG,Sci-fi,Stealth,Singleplayer,ImmersiveSim,Transhumanism,First-Person,FemaleProtagonist,Shooter,Dystopian,StoryRich,Atmospheric,Classic,Illuminati,ActionRPG,Conspiracy,AdventureIonStorm","ActionCyberpunk,Action,FPS,RPG,Sci-fi,Stealth,Singleplayer,ImmersiveSim,Transhumanism,First-Person,FemaleProtagonist,Shooter,Dystopian,StoryRich,Atmospheric,Classic,Illuminati,ActionRPG,Conspiracy,AdventureSingle-player","ActionSquareEnix,SquareEnixIonStormSingle-player"
Divekick,IronGalaxy,"IronGalaxy,IronGalaxy","Fighting,Indie,2DFighter,Parody,LocalMultiplayer,Action,e-sports,LocalCo-Op,Funny,2D,Comedy,Multiplayer,Competitive,Controller,Arcade,Casual","Single-player,Multi-player,Shared/SplitScreen,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,SteamLeaderboards","Action,Indie",divekick,"Action,IndieIronGalaxy,IronGalaxyIronGalaxy","Action,IndieFighting,Indie,2DFighter,Parody,LocalMultiplayer,Action,e-sports,LocalCo-Op,Funny,2D,Comedy,Multiplayer,Competitive,Controller,Arcade,CasualIronGalaxy","Action,IndieFighting,Indie,2DFighter,Parody,LocalMultiplayer,Action,e-sports,LocalCo-Op,Funny,2D,Comedy,Multiplayer,Competitive,Controller,Arcade,CasualSingle-player,Multi-player,Shared/SplitScreen,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,SteamLeaderboards","Action,IndieIronGalaxy,IronGalaxyIronGalaxySingle-player,Multi-player,Shared/SplitScreen,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud,SteamLeaderboards"
Ghost Master®,SickPuppies,"StrategyFirst,StrategyFirst","Strategy,Comedy,Puzzle,Simulation,Classic,Funny,Singleplayer,Horror,Tactical,Sandbox,GreatSoundtrack",Single-player,Strategy,ghostmaster,"StrategyStrategyFirst,StrategyFirstSickPuppies","StrategyStrategy,Comedy,Puzzle,Simulation,Classic,Funny,Singleplayer,Horror,Tactical,Sandbox,GreatSoundtrackSickPuppies","StrategyStrategy,Comedy,Puzzle,Simulation,Classic,Funny,Singleplayer,Horror,Tactical,Sandbox,GreatSoundtrackSingle-player","StrategyStrategyFirst,StrategyFirstSickPuppiesSingle-player"
Paper Sorcerer,UltraRunawayGames,"UltraRunawayGames,UltraRunawayGames","RPG,Indie,DungeonCrawler,Turn-Based,Adventure,Singleplayer,Fantasy,Kickstarter,First-Person,Stylized,VillainProtagonist,OldSchool,FemaleProtagonist","Single-player,SteamAchievements,SteamTradingCards","Adventure,Indie,RPG",papersorcerer,"Adventure,Indie,RPGUltraRunawayGames,UltraRunawayGamesUltraRunawayGames","Adventure,Indie,RPGRPG,Indie,DungeonCrawler,Turn-Based,Adventure,Singleplayer,Fantasy,Kickstarter,First-Person,Stylized,VillainProtagonist,OldSchool,FemaleProtagonistUltraRunawayGames","Adventure,Indie,RPGRPG,Indie,DungeonCrawler,Turn-Based,Adventure,Singleplayer,Fantasy,Kickstarter,First-Person,Stylized,VillainProtagonist,OldSchool,FemaleProtagonistSingle-player,SteamAchievements,SteamTradingCards","Adventure,Indie,RPGUltraRunawayGames,UltraRunawayGamesUltraRunawayGamesSingle-player,SteamAchievements,SteamTradingCards"
Card Hunter,BlueManchu,"BlueManchu,BlueManchu","FreetoPlay,CardGame,BoardGame,RPG,Strategy,Turn-Based,Multiplayer,Co-op,Fantasy,Singleplayer,TacticalRPG,Turn-BasedStrategy,DungeonCrawler,Indie,Comedy,TradingCardGame,Tactical,Turn-BasedTactics,Funny,Turn-BasedCombat","Single-player,Multi-player,Co-op,Cross-PlatformMultiplayer,SteamAchievements,SteamTradingCards,Captionsavailable,Includesleveleditor","FreetoPlay,RPG,Strategy",cardhunter,"FreetoPlay,RPG,StrategyBlueManchu,BlueManchuBlueManchu","FreetoPlay,RPG,StrategyFreetoPlay,CardGame,BoardGame,RPG,Strategy,Turn-Based,Multiplayer,Co-op,Fantasy,Singleplayer,TacticalRPG,Turn-BasedStrategy,DungeonCrawler,Indie,Comedy,TradingCardGame,Tactical,Turn-BasedTactics,Funny,Turn-BasedCombatBlueManchu","FreetoPlay,RPG,StrategyFreetoPlay,CardGame,BoardGame,RPG,Strategy,Turn-Based,Multiplayer,Co-op,Fantasy,Singleplayer,TacticalRPG,Turn-BasedStrategy,DungeonCrawler,Indie,Comedy,TradingCardGame,Tactical,Turn-BasedTactics,Funny,Turn-BasedCombatSingle-player,Multi-player,Co-op,Cross-PlatformMultiplayer,SteamAchievements,SteamTradingCards,Captionsavailable,Includesleveleditor","FreetoPlay,RPG,StrategyBlueManchu,BlueManchuBlueManchuSingle-player,Multi-player,Co-op,Cross-PlatformMultiplayer,SteamAchievements,SteamTradingCards,Captionsavailable,Includesleveleditor"
Bob Was Hungry,ShoreboundStudios,"ShoreboundStudios,ShoreboundStudios","Indie,Platformer,Co-op,Difficult,3DPlatformer","Single-player,Multi-player,Co-op,SteamAchievements,SteamTradingCards,PartialControllerSupport",Indie,bobwashungry,"IndieShoreboundStudios,ShoreboundStudiosShoreboundStudios","IndieIndie,Platformer,Co-op,Difficult,3DPlatformerShoreboundStudios","IndieIndie,Platformer,Co-op,Difficult,3DPlatformerSingle-player,Multi-player,Co-op,SteamAchievements,SteamTradingCards,PartialControllerSupport","IndieShoreboundStudios,ShoreboundStudiosShoreboundStudiosSingle-player,Multi-player,Co-op,SteamAchievements,SteamTradingCards,PartialControllerSupport"
Gurumin: A Monstrous Adventure,"NihonFalcom,Mastiff","Mastiff,Mastiff","Action,RPG,Cute,FemaleProtagonist,Adventure,JRPG,Anime,GreatSoundtrack,ActionRPG,FamilyFriendly,Platformer,Retro,3DPlatformer,Singleplayer","Single-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud","Action,Adventure,RPG",guruminamonstrousadventure,"Action,Adventure,RPGMastiff,MastiffNihonFalcom,Mastiff","Action,Adventure,RPGAction,RPG,Cute,FemaleProtagonist,Adventure,JRPG,Anime,GreatSoundtrack,ActionRPG,FamilyFriendly,Platformer,Retro,3DPlatformer,SingleplayerNihonFalcom,Mastiff","Action,Adventure,RPGAction,RPG,Cute,FemaleProtagonist,Adventure,JRPG,Anime,GreatSoundtrack,ActionRPG,FamilyFriendly,Platformer,Retro,3DPlatformer,SingleplayerSingle-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud","Action,Adventure,RPGMastiff,MastiffNihonFalcom,MastiffSingle-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamCloud"
